address,time_unix,time,dne,srl,srrn,eda
RP01025,1711944324.603000,2024-04-01 04:05:24.603+00,11,371099,0,\N
RP01025,1711944384.604000,2024-04-01 04:06:24.604+00,10,370366,0,\N
RP01025,1711944444.606000,2024-04-01 04:07:24.606+00,19,375005,1,\N
RP01025,1711944504.608000,2024-04-01 04:08:24.608+00,15,374395,0,\N
RP01025,1711944564.610000,2024-04-01 04:09:24.61+00,22,378423,1,\N
RP01025,1711944624.612000,2024-04-01 04:10:24.612+00,22,379888,0,\N
RP01025,1711944684.614000,2024-04-01 04:11:24.614+00,14,379156,0,\N
RP01025,1711944744.615000,2024-04-01 04:12:24.615+00,13,378179,0,\N
RP01025,1711944804.617000,2024-04-01 04:13:24.617+00,15,380743,0,\N
RP01025,1711944864.619000,2024-04-01 04:14:24.619+00,17,382818,0,\N
RP01025,1711944924.621000,2024-04-01 04:15:24.621+00,16,384039,0,\N
RP01025,1711944984.623000,2024-04-01 04:16:24.623+00,15,385015,0,\N
RP01025,1711945044.625000,2024-04-01 04:17:24.625+00,13,384893,0,\N
RP01025,1711945104.626000,2024-04-01 04:18:24.626+00,15,383428,0,\N
RP01025,1711945164.628000,2024-04-01 04:19:24.628+00,15,383062,0,\N
RP01025,1711945224.630000,2024-04-01 04:20:24.63+00,22,392584,0,\N
RP01025,1711945284.632000,2024-04-01 04:21:24.632+00,13,388189,0,\N
RP01025,1711945344.634000,2024-04-01 04:22:24.634+00,7,381963,0,\N
RP01025,1711945404.636000,2024-04-01 04:23:24.636+00,6,378545,0,\N
RP01025,1711945464.637000,2024-04-01 04:24:24.637+00,14,385381,0,\N
RP01025,1711945524.639000,2024-04-01 04:25:24.639+00,11,383794,0,\N
RP01025,1711945584.641000,2024-04-01 04:26:24.641+00,12,383917,0,\N
RP01025,1711945644.643000,2024-04-01 04:27:24.643+00,13,383672,0,\N
RP01025,1711945704.645000,2024-04-01 04:28:24.645+00,13,383794,0,\N
RP01025,1711945764.647000,2024-04-01 04:29:24.647+00,15,385259,0,\N
RP01025,1711945824.648000,2024-04-01 04:30:24.648+00,14,384771,0,\N
RP01025,1711945884.650000,2024-04-01 04:31:24.65+00,9,382207,0,\N
RP01025,1711945944.652000,2024-04-01 04:32:24.652+00,11,382452,0,\N
RP01025,1711946004.654000,2024-04-01 04:33:24.654+00,13,382452,0,\N
RP01025,1711946064.656000,2024-04-01 04:34:24.656+00,10,381109,0,\N
RP01025,1711946124.658000,2024-04-01 04:35:24.658+00,11,380132,0,\N
RP01025,1711946184.659000,2024-04-01 04:36:24.659+00,11,380010,0,\N
RP01025,1711946244.661000,2024-04-01 04:37:24.661+00,10,379644,0,\N
RP01025,1711946304.663000,2024-04-01 04:38:24.663+00,18,384161,0,\N
RP01025,1711946364.665000,2024-04-01 04:39:24.665+00,14,383184,0,\N
RP01025,1711946424.667000,2024-04-01 04:40:24.667+00,11,381963,0,\N
RP01025,1711946484.669000,2024-04-01 04:41:24.669+00,11,380865,0,\N
RP01025,1711946544.670000,2024-04-01 04:42:24.67+00,11,380132,0,\N
RP01025,1711946604.672000,2024-04-01 04:43:24.672+00,10,379766,0,\N
RP01025,1711946664.674000,2024-04-01 04:44:24.674+00,12,379278,0,\N
RP01025,1711946724.676000,2024-04-01 04:45:24.676+00,11,378301,0,\N
RP01025,1711946784.678000,2024-04-01 04:46:24.678+00,10,377691,0,\N
RP01025,1711946844.680000,2024-04-01 04:47:24.68+00,13,377569,0,\N
RP01025,1711946904.681000,2024-04-01 04:48:24.681+00,13,377935,0,\N
RP01025,1711946964.683000,2024-04-01 04:49:24.683+00,13,377691,0,\N
RP01025,1711947024.685000,2024-04-01 04:50:24.685+00,13,377569,0,\N
RP01025,1711947084.687000,2024-04-01 04:51:24.687+00,12,377691,0,\N
RP01025,1711947144.689000,2024-04-01 04:52:24.689+00,13,377691,0,\N
RP01025,1711947204.691000,2024-04-01 04:53:24.691+00,12,377935,0,\N
RP01025,1711947264.692000,2024-04-01 04:54:24.692+00,15,381597,0,\N
RP01025,1711947324.694000,2024-04-01 04:55:24.694+00,11,379522,0,\N
RP01025,1711947384.696000,2024-04-01 04:56:24.696+00,9,377569,0,\N
RP01025,1711947444.698000,2024-04-01 04:57:24.698+00,10,376470,0,\N
RP01025,1711947504.700000,2024-04-01 04:58:24.7+00,9,375005,0,\N
RP01025,1711947564.702000,2024-04-01 04:59:24.702+00,10,373662,0,\N
RP01025,1711947624.703000,2024-04-01 05:00:24.703+00,10,372442,0,\N
RP01025,1711947684.705000,2024-04-01 05:01:24.705+00,13,373052,0,\N
RP01025,1711947744.707000,2024-04-01 05:02:24.707+00,18,377569,0,\N
RP01025,1711947804.709000,2024-04-01 05:03:24.709+00,15,376836,0,\N
RP01025,1711947864.711000,2024-04-01 05:04:24.711+00,10,374639,0,\N
RP01025,1711947924.712000,2024-04-01 05:05:24.712+00,9,374029,0,\N
RP01025,1711947984.714000,2024-04-01 05:06:24.714+00,11,372930,0,\N
RP01025,1711948044.716000,2024-04-01 05:07:24.716+00,13,373785,0,\N
RP01025,1711948104.718000,2024-04-01 05:08:24.718+00,14,375616,0,\N
RP01025,1711948164.720000,2024-04-01 05:09:24.72+00,14,375616,0,\N
RP01025,1711948224.722000,2024-04-01 05:10:24.722+00,13,374883,0,\N
RP01025,1711948284.723000,2024-04-01 05:11:24.723+00,11,373418,0,\N
RP01025,1711948344.725000,2024-04-01 05:12:24.725+00,10,372442,0,\N
RP01025,1711948404.727000,2024-04-01 05:13:24.727+00,12,372198,0,\N
RP01025,1711948464.729000,2024-04-01 05:14:24.729+00,13,371953,0,\N
RP01025,1711948524.731000,2024-04-01 05:15:24.731+00,15,372198,0,\N
RP01025,1711948584.733000,2024-04-01 05:16:24.733+00,15,372686,0,\N
RP01025,1711948644.734000,2024-04-01 05:17:24.734+00,15,372808,0,\N
RP01025,1711948704.736000,2024-04-01 05:18:24.736+00,16,373662,0,\N
RP01025,1711948764.738000,2024-04-01 05:19:24.738+00,14,374151,0,\N
RP01025,1711948824.740000,2024-04-01 05:20:24.74+00,13,374639,0,\N
RP01025,1711948884.742000,2024-04-01 05:21:24.742+00,13,374883,0,\N
RP01025,1711948944.744000,2024-04-01 05:22:24.744+00,25,382940,1,\N
RP01025,1711949004.745000,2024-04-01 05:23:24.745+00,11,376470,0,\N
RP01025,1711949064.747000,2024-04-01 05:24:24.747+00,7,371831,0,\N
RP01025,1711949124.749000,2024-04-01 05:25:24.749+00,9,369512,0,\N
RP01025,1711949184.751000,2024-04-01 05:26:24.751+00,9,366704,0,\N
RP01025,1711949244.753000,2024-04-01 05:27:24.753+00,25,328740,2,\N
RP01025,1711949304.755000,2024-04-01 05:28:24.755+00,35,342412,0,\N
RP01025,1711949364.756000,2024-04-01 05:29:24.756+00,24,344853,0,\N
RP01025,1711949424.758000,2024-04-01 05:30:24.758+00,100,289921,5,\N
RP01025,1711949484.760000,2024-04-01 05:31:24.76+00,100,289555,2,\N
RP01025,1711949544.762000,2024-04-01 05:32:24.762+00,86,307499,0,\N
RP01025,1711949604.764000,2024-04-01 05:33:24.764+00,59,300907,1,\N
RP01025,1711949664.766000,2024-04-01 05:34:24.766+00,42,308964,0,\N
RP01025,1711949724.767000,2024-04-01 05:35:24.767+00,50,301152,1,\N
RP01025,1711949784.769000,2024-04-01 05:36:24.769+00,42,302250,1,\N
RP01025,1711949844.771000,2024-04-01 05:37:24.771+00,34,307621,0,\N
RP01025,1711949904.773000,2024-04-01 05:38:24.773+00,27,309208,0,\N
RP01025,1711949964.775000,2024-04-01 05:39:24.775+00,23,310673,0,\N
RP01025,1711950024.777000,2024-04-01 05:40:24.777+00,38,310185,2,\N
RP01025,1711950084.778000,2024-04-01 05:41:24.778+00,29,314213,0,\N
RP01025,1711950144.780000,2024-04-01 05:42:24.78+00,34,315434,1,\N
RP01025,1711950204.782000,2024-04-01 05:43:24.782+00,30,320195,0,\N
RP01025,1711950264.784000,2024-04-01 05:44:24.784+00,25,323369,0,\N
RP01025,1711950324.786000,2024-04-01 05:45:24.786+00,23,325322,0,\N
RP01025,1711950384.788000,2024-04-01 05:46:24.788+00,20,326787,0,\N
RP01025,1711950444.789000,2024-04-01 05:47:24.789+00,19,327885,0,\N
RP01025,1711950504.791000,2024-04-01 05:48:24.791+00,20,328740,0,\N
RP01025,1711950564.793000,2024-04-01 05:49:24.793+00,18,329472,0,\N
RP01025,1711950624.795000,2024-04-01 05:50:24.795+00,25,342534,0,\N
RP01025,1711950684.797000,2024-04-01 05:51:24.797+00,16,341557,0,\N
RP01025,1711950744.799000,2024-04-01 05:52:24.799+00,18,343266,0,\N
RP01025,1711950804.800000,2024-04-01 05:53:24.8+00,20,343999,0,\N
RP01025,1711950864.802000,2024-04-01 05:54:24.802+00,52,293095,4,\N
RP01025,1711950924.804000,2024-04-01 05:55:24.804+00,71,307866,2,\N
RP01025,1711950984.806000,2024-04-01 05:56:24.806+00,71,310795,1,\N
RP01025,1711951044.808000,2024-04-01 05:57:24.808+00,56,314946,0,\N
RP01025,1711951104.810000,2024-04-01 05:58:24.81+00,53,331548,1,\N
RP01025,1711951164.811000,2024-04-01 05:59:24.811+00,51,308842,2,\N
RP01025,1711951224.813000,2024-04-01 06:00:24.813+00,57,296147,2,\N
RP01025,1711951284.815000,2024-04-01 06:01:24.815+00,71,283817,3,\N
RP01025,1711951344.817000,2024-04-01 06:02:24.817+00,78,299198,2,\N
RP01025,1711951404.819000,2024-04-01 06:03:24.819+00,51,314213,0,\N
RP01025,1711951464.821000,2024-04-01 06:04:24.821+00,35,319951,0,\N
RP01025,1711951524.822000,2024-04-01 06:05:24.822+00,28,323491,0,\N
RP01025,1711951584.824000,2024-04-01 06:06:24.824+00,25,319088,0,\N
RP01025,1711951644.826000,2024-04-01 06:07:24.826+00,32,317875,0,\N
RP01025,1711951704.828000,2024-04-01 06:08:24.828+00,30,320195,0,\N
RP01025,1711951764.830000,2024-04-01 06:09:24.83+00,23,319951,0,\N
RP01025,1711951824.832000,2024-04-01 06:10:24.832+00,37,314091,1,\N
RP01025,1711951884.833000,2024-04-01 06:11:24.833+00,37,303715,1,\N
RP01025,1711951944.835000,2024-04-01 06:12:24.835+00,79,292607,3,\N
RP01025,1711952004.837000,2024-04-01 06:13:24.837+00,86,295780,2,\N
RP01025,1711952064.839000,2024-04-01 06:14:24.839+00,100,284794,2,\N
RP01025,1711952124.841000,2024-04-01 06:15:24.841+00,79,305180,0,\N
RP01025,1711952184.842000,2024-04-01 06:16:24.842+00,48,300785,1,\N
RP01025,1711952244.844000,2024-04-01 06:17:24.844+00,43,296391,2,\N
RP01025,1711952304.846000,2024-04-01 06:18:24.846+00,54,308598,1,\N
RP01025,1711952364.848000,2024-04-01 06:19:24.848+00,41,307743,1,\N
RP01025,1711952424.850000,2024-04-01 06:20:24.85+00,33,313481,0,\N
RP01025,1711952484.852000,2024-04-01 06:21:24.852+00,27,309452,0,\N
RP01025,1711952544.853000,2024-04-01 06:22:24.853+00,28,316655,0,\N
RP01025,1711952604.855000,2024-04-01 06:23:24.855+00,24,318608,0,\N
RP01025,1711952664.857000,2024-04-01 06:24:24.857+00,21,319462,0,\N
RP01025,1711952724.859000,2024-04-01 06:25:24.859+00,20,320927,0,\N
RP01025,1711952784.861000,2024-04-01 06:26:24.861+00,18,321538,0,\N
RP01025,1711952844.863000,2024-04-01 06:27:24.863+00,24,304448,2,\N
RP01025,1711952904.864000,2024-04-01 06:28:24.864+00,43,319707,1,\N
RP01025,1711952964.866000,2024-04-01 06:29:24.866+00,49,313847,2,\N
RP01025,1711953024.868000,2024-04-01 06:30:24.868+00,81,307011,3,\N
RP01025,1711953084.870000,2024-04-01 06:31:24.87+00,55,309575,1,\N
RP01025,1711953144.872000,2024-04-01 06:32:24.872+00,49,309208,2,\N
RP01025,1711953204.874000,2024-04-01 06:33:24.874+00,63,291142,1,\N
RP01025,1711953264.875000,2024-04-01 06:34:24.875+00,68,225467,3,\N
RP01025,1711953324.877000,2024-04-01 06:35:24.877+00,100,225757,7,\N
RP01025,1711953384.879000,2024-04-01 06:36:24.879+00,100,234622,4,\N
RP01025,1711953444.881000,2024-04-01 06:37:24.881+00,100,243045,5,\N
RP01025,1711953504.883000,2024-04-01 06:38:24.883+00,100,235721,7,\N
RP01025,1711953564.885000,2024-04-01 06:39:24.885+00,100,237186,3,\N
RP01025,1711953624.886000,2024-04-01 06:40:24.886+00,100,263675,3,\N
RP01025,1711953684.888000,2024-04-01 06:41:24.888+00,73,283451,0,\N
RP01025,1711953744.890000,2024-04-01 06:42:24.89+00,46,294071,0,\N
RP01025,1711953947.846000,2024-04-01 06:45:47.846+00,54,98146,5,\N
RP01025,1711954007.848000,2024-04-01 06:46:47.848+00,63,94972,0,\N
RP01025,1711954067.849000,2024-04-01 06:47:47.849+00,75,92530,2,\N
RP01025,1711954127.851000,2024-04-01 06:48:47.851+00,79,97291,0,\N
RP01025,1711954187.853000,2024-04-01 06:49:47.853+00,67,98023,0,\N
RP01025,1711954247.855000,2024-04-01 06:50:47.855+00,73,102418,1,\N
RP01025,1711954307.857000,2024-04-01 06:51:47.857+00,78,103395,2,\N
RP01025,1711954367.859000,2024-04-01 06:52:47.859+00,89,106813,2,\N
RP01025,1711954427.860000,2024-04-01 06:53:47.86+00,94,116090,2,\N
RP01025,1711954487.862000,2024-04-01 06:54:47.862+00,95,119996,1,\N
RP01025,1711954547.864000,2024-04-01 06:55:47.864+00,89,123292,2,\N
RP01025,1711954607.866000,2024-04-01 06:56:47.866+00,86,130983,2,\N
RP01025,1711954667.868000,2024-04-01 06:57:47.868+00,79,131227,2,\N
RP01025,1711954727.869000,2024-04-01 06:58:47.869+00,83,142214,1,\N
RP01025,1711954787.871000,2024-04-01 06:59:47.871+00,80,151857,2,\N
RP01025,1711954847.873000,2024-04-01 07:00:47.873+00,63,154909,0,\N
RP01025,1711954907.875000,2024-04-01 07:01:47.875+00,74,151125,2,\N
RP01025,1711954967.877000,2024-04-01 07:02:47.877+00,78,154055,3,\N
RP01025,1711955027.879000,2024-04-01 07:03:47.879+00,63,153322,2,\N
RP01025,1711955087.880000,2024-04-01 07:04:47.88+00,79,154299,3,\N
RP01025,1711955147.882000,2024-04-01 07:05:47.882+00,91,145815,3,\N
RP01025,1711955207.884000,2024-04-01 07:06:47.884+00,98,154421,3,\N
RP01025,1711955267.886000,2024-04-01 07:07:47.886+00,100,131227,2,\N
RP01025,1711955327.888000,2024-04-01 07:08:47.888+00,100,165041,0,\N
RP01025,1711955387.890000,2024-04-01 07:09:47.89+00,82,174441,0,\N
RP01025,1711955447.891000,2024-04-01 07:10:47.891+00,59,179934,0,\N
RP01025,1711955507.893000,2024-04-01 07:11:47.893+00,44,182619,0,\N
RP01025,1711955567.895000,2024-04-01 07:12:47.895+00,45,186892,0,\N
RP01025,1711955627.897000,2024-04-01 07:13:47.897+00,45,192629,0,\N
RP01025,1711955687.899000,2024-04-01 07:14:47.899+00,44,195925,0,\N
RP01025,1711955747.901000,2024-04-01 07:15:47.901+00,44,200320,0,\N
RP01025,1711955807.902000,2024-04-01 07:16:47.902+00,58,182986,1,\N
RP01025,1711955867.904000,2024-04-01 07:17:47.904+00,82,177981,5,\N
RP01025,1711955927.906000,2024-04-01 07:18:47.906+00,100,191165,3,\N
RP01025,1711955987.908000,2024-04-01 07:19:47.908+00,100,222293,0,\N
RP01025,1711956047.910000,2024-04-01 07:20:47.91+00,69,237796,0,\N
RP01025,1711956107.912000,2024-04-01 07:21:47.912+00,56,241092,1,\N
RP01025,1711956167.913000,2024-04-01 07:22:47.913+00,45,250003,0,\N
RP01025,1711956227.915000,2024-04-01 07:23:47.915+00,36,255863,0,\N
RP01025,1711956287.917000,2024-04-01 07:24:47.917+00,33,260990,0,\N
RP01025,1711956347.919000,2024-04-01 07:25:47.919+00,31,264164,0,\N
RP01025,1711956407.921000,2024-04-01 07:26:47.921+00,40,253788,2,\N
RP01025,1711956467.923000,2024-04-01 07:27:47.923+00,53,247684,3,\N
RP01025,1711956527.924000,2024-04-01 07:28:47.924+00,51,251468,1,\N
RP01025,1711956587.926000,2024-04-01 07:29:47.926+00,59,248294,3,\N
RP01025,1711956647.928000,2024-04-01 07:30:47.928+00,49,257816,0,\N
RP01025,1711956707.930000,2024-04-01 07:31:47.93+00,36,260990,0,\N
RP01025,1711956767.932000,2024-04-01 07:32:47.932+00,30,262943,0,\N
RP01025,1711956827.934000,2024-04-01 07:33:47.934+00,57,222171,8,\N
RP01025,1711956887.935000,2024-04-01 07:34:47.935+00,86,252079,3,\N
RP01025,1711956947.937000,2024-04-01 07:35:47.937+00,96,245853,4,\N
RP01025,1711957007.939000,2024-04-01 07:36:47.939+00,100,246341,5,\N
RP01025,1711957067.941000,2024-04-01 07:37:47.941+00,91,229007,3,\N
RP01025,1711957127.943000,2024-04-01 07:38:47.943+00,100,260746,3,\N
RP01025,1711957187.945000,2024-04-01 07:39:47.945+00,100,241214,6,\N
RP01025,1711957247.946000,2024-04-01 07:40:47.946+00,100,260502,2,\N
RP01025,1711957307.948000,2024-04-01 07:41:47.948+00,82,261844,1,\N
RP01025,1711957367.950000,2024-04-01 07:42:47.95+00,87,257328,5,\N
RP01025,1711957427.952000,2024-04-01 07:43:47.952+00,100,227298,5,\N
RP01025,1711957487.954000,2024-04-01 07:44:47.954+00,100,240238,5,\N
RP01025,1711957547.956000,2024-04-01 07:45:47.956+00,93,251102,2,\N
RP01025,1711957607.957000,2024-04-01 07:46:47.957+00,89,248905,3,\N
RP01025,1711957667.959000,2024-04-01 07:47:47.959+00,66,263187,0,\N
RP01025,1711957727.961000,2024-04-01 07:48:47.961+00,40,259891,0,\N
RP01025,1711957787.963000,2024-04-01 07:49:47.963+00,43,258182,1,\N
RP01025,1711957847.965000,2024-04-01 07:50:47.965+00,86,242191,4,\N
RP01025,1711957907.967000,2024-04-01 07:51:47.967+00,76,246463,4,\N
RP01025,1711957967.968000,2024-04-01 07:52:47.968+00,63,257816,2,\N
RP01025,1711958027.970000,2024-04-01 07:53:47.97+00,56,259037,1,\N
RP01025,1711958087.972000,2024-04-01 07:54:47.972+00,68,248783,3,\N
RP01025,1711958147.974000,2024-04-01 07:55:47.974+00,44,250614,0,\N
RP01025,1711958207.976000,2024-04-01 07:56:47.976+00,33,249271,0,\N
RP01025,1711958267.978000,2024-04-01 07:57:47.978+00,37,256717,1,\N
RP01025,1711958327.979000,2024-04-01 07:58:47.979+00,43,247562,2,\N
RP01025,1711958387.981000,2024-04-01 07:59:47.981+00,46,285648,1,\N
RP01025,1711958447.983000,2024-04-01 08:00:47.983+00,54,250614,1,\N
RP01025,1711958507.985000,2024-04-01 08:01:47.985+00,54,255008,1,\N
RP01025,1711958567.987000,2024-04-01 08:02:47.987+00,51,253055,1,\N
RP01025,1711958627.989000,2024-04-01 08:03:47.989+00,39,286991,0,\N
RP01025,1711958687.990000,2024-04-01 08:04:47.99+00,44,268558,4,\N
RP01025,1711958747.992000,2024-04-01 08:05:47.992+00,37,267948,0,\N
RP01025,1711958807.994000,2024-04-01 08:06:47.994+00,24,253665,0,\N
RP01025,1711958867.996000,2024-04-01 08:07:47.996+00,43,245853,2,\N
RP01025,1711958927.998000,2024-04-01 08:08:47.998+00,47,254154,2,\N
RP01025,1711958988.000000,2024-04-01 08:09:48+00,36,250858,1,\N
RP01025,1711959048.001000,2024-04-01 08:10:48.001+00,34,246707,1,\N
RP01025,1711959108.003000,2024-04-01 08:11:48.003+00,34,252933,0,\N
RP01025,1711959168.005000,2024-04-01 08:12:48.005+00,33,257572,0,\N
RP01025,1711959228.007000,2024-04-01 08:13:48.007+00,60,247684,3,\N
RP01025,1711959288.009000,2024-04-01 08:14:48.009+00,80,235599,3,\N
RP01025,1711959348.010000,2024-04-01 08:15:48.01+00,80,237674,5,\N
RP01025,1711959408.012000,2024-04-01 08:16:48.012+00,88,239627,4,\N
RP01025,1711959468.014000,2024-04-01 08:17:48.014+00,86,242435,1,\N
RP01025,1711959528.016000,2024-04-01 08:18:48.016+00,49,245609,0,\N
RP01025,1711959588.018000,2024-04-01 08:19:48.018+00,35,263431,0,\N
RP01025,1711959648.020000,2024-04-01 08:20:48.02+00,20,261112,0,\N
RP01025,1711959708.021000,2024-04-01 08:21:48.021+00,27,259769,2,\N
RP01025,1711959768.023000,2024-04-01 08:22:48.023+00,41,251102,1,\N
RP01025,1711959828.025000,2024-04-01 08:23:48.025+00,32,252689,0,\N
RP01025,1711959888.027000,2024-04-01 08:24:48.027+00,26,254764,0,\N
RP01025,1711959948.029000,2024-04-01 08:25:48.029+00,28,253299,1,\N
RP01025,1711960008.031000,2024-04-01 08:26:48.031+00,36,259891,0,\N
RP01025,1711960068.032000,2024-04-01 08:27:48.032+00,49,257816,3,\N
RP01025,1711960128.034000,2024-04-01 08:28:48.034+00,43,266239,0,\N
RP01025,1711960188.036000,2024-04-01 08:29:48.036+00,32,268680,0,\N
RP01025,1711960248.038000,2024-04-01 08:30:48.038+00,26,266849,0,\N
RP01025,1711960308.040000,2024-04-01 08:31:48.04+00,25,248050,0,\N
RP01025,1711960368.042000,2024-04-01 08:32:48.042+00,36,252933,0,\N
RP01025,1711960428.043000,2024-04-01 08:33:48.043+00,32,251224,1,\N
RP01025,1711960488.045000,2024-04-01 08:34:48.045+00,60,248783,2,\N
RP01025,1711960548.047000,2024-04-01 08:35:48.047+00,56,265629,0,\N
RP01025,1711960608.049000,2024-04-01 08:36:48.049+00,54,247806,3,\N
RP01025,1711960668.051000,2024-04-01 08:37:48.051+00,39,252445,0,\N
RP01025,1711960728.053000,2024-04-01 08:38:48.053+00,31,254032,0,\N
RP01025,1711960788.054000,2024-04-01 08:39:48.054+00,53,239871,1,\N
RP01025,1711960848.056000,2024-04-01 08:40:48.056+00,80,219607,4,\N
RP01025,1711960908.058000,2024-04-01 08:41:48.058+00,99,233402,5,\N
RP01025,1711960968.060000,2024-04-01 08:42:48.06+00,89,223025,2,\N
RP01025,1711961028.062000,2024-04-01 08:43:48.062+00,72,252689,0,\N
RP01025,1711961088.064000,2024-04-01 08:44:48.064+00,86,232791,6,\N
RP01025,1711961148.065000,2024-04-01 08:45:48.065+00,100,244876,1,\N
RP01025,1711961208.067000,2024-04-01 08:46:48.067+00,100,236575,2,\N
RP01025,1711961268.069000,2024-04-01 08:47:48.069+00,78,251346,0,\N
RP01025,1711961328.071000,2024-04-01 08:48:48.071+00,45,261234,0,\N
RP01025,1711961388.073000,2024-04-01 08:49:48.073+00,35,261478,0,\N
RP01025,1711961448.075000,2024-04-01 08:50:48.075+00,36,274540,0,\N
RP01025,1711961508.076000,2024-04-01 08:51:48.076+00,30,274662,0,\N
RP01025,1711961568.078000,2024-04-01 08:52:48.078+00,45,257084,4,\N
RP01025,1711961628.080000,2024-04-01 08:53:48.08+00,42,263920,1,\N
RP01025,1711961688.082000,2024-04-01 08:54:48.082+00,45,264164,1,\N
RP01025,1711961748.084000,2024-04-01 08:55:48.084+00,55,260868,1,\N
RP01025,1711961808.086000,2024-04-01 08:56:48.086+00,98,217211,5,\N
RP01025,1711961868.087000,2024-04-01 08:57:48.087+00,100,225955,4,\N
RP01025,1711961928.089000,2024-04-01 08:58:48.089+00,100,196169,7,\N
RP01025,1711961988.091000,2024-04-01 08:59:48.091+00,100,220706,4,\N
RP01025,1711962048.093000,2024-04-01 09:00:48.093+00,100,239871,1,\N
RP01025,1711962108.095000,2024-04-01 09:01:48.095+00,83,250247,3,\N
RP01025,1711962168.097000,2024-04-01 09:02:48.097+00,69,269779,0,\N
RP01025,1711962228.098000,2024-04-01 09:03:48.098+00,46,273685,0,\N
RP01025,1711962288.100000,2024-04-01 09:04:48.1+00,33,271366,1,\N
RP01025,1711962348.102000,2024-04-01 09:05:48.102+00,54,258426,1,\N
RP01025,1711962408.104000,2024-04-01 09:06:48.104+00,40,256839,1,\N
RP01025,1711962468.106000,2024-04-01 09:07:48.106+00,59,239871,1,\N
RP01025,1711962528.108000,2024-04-01 09:08:48.108+00,70,227664,4,\N
RP01025,1711962588.109000,2024-04-01 09:09:48.109+00,79,217898,4,\N
RP01025,1711962648.111000,2024-04-01 09:10:48.111+00,86,230716,4,\N
RP01025,1711962708.113000,2024-04-01 09:11:48.113+00,86,217776,6,\N
RP01025,1711962768.115000,2024-04-01 09:12:48.115+00,100,218997,6,\N
RP01025,1711962828.117000,2024-04-01 09:13:48.117+00,100,187258,4,\N
RP01025,1711962888.119000,2024-04-01 09:14:48.119+00,100,231448,0,\N
RP01025,1711962948.120000,2024-04-01 09:15:48.12+00,83,247440,1,\N
RP01025,1711963008.122000,2024-04-01 09:16:48.122+00,53,248661,1,\N
RP01025,1711963068.124000,2024-04-01 09:17:48.124+00,40,257694,0,\N
RP01025,1711963128.126000,2024-04-01 09:18:48.126+00,34,263675,0,\N
RP01025,1711963188.128000,2024-04-01 09:19:48.128+00,29,268436,0,\N
RP01025,1711963248.130000,2024-04-01 09:20:48.13+00,28,271976,0,\N
RP01025,1711963308.131000,2024-04-01 09:21:48.131+00,22,271610,0,\N
RP01025,1711963652.940000,2024-04-01 09:27:32.94+00,47,220706,4,\N
RP01025,1711963712.942000,2024-04-01 09:28:32.942+00,67,263553,0,\N
RP01025,1711963772.944000,2024-04-01 09:29:32.944+00,84,309449,1,\N
RP01025,1711963832.946000,2024-04-01 09:30:32.946+00,68,318974,0,\N
RP01025,1711963892.947000,2024-04-01 09:31:32.947+00,58,312260,2,\N
RP01025,1711963952.949000,2024-04-01 09:32:32.949+00,62,348027,1,\N
RP01025,1711964012.951000,2024-04-01 09:33:32.951+00,53,361944,1,\N
RP01025,1711964072.953000,2024-04-01 09:34:32.953+00,46,359990,2,\N
RP01025,1711964132.955000,2024-04-01 09:35:32.955+00,48,340459,2,\N
RP01025,1711964192.957000,2024-04-01 09:36:32.957+00,46,349126,1,\N
RP01025,1711964252.958000,2024-04-01 09:37:32.958+00,89,274662,4,\N
RP01025,1711964312.960000,2024-04-01 09:38:32.96+00,100,367419,0,\N
RP01025,1711964372.962000,2024-04-01 09:39:32.962+00,63,363408,0,\N
RP01025,1711964432.964000,2024-04-01 09:40:32.964+00,53,309941,2,\N
RP01025,1711964492.966000,2024-04-01 09:41:32.966+00,76,300663,2,\N
RP01025,1711964552.967000,2024-04-01 09:42:32.967+00,100,313237,4,\N
RP01025,1711964612.969000,2024-04-01 09:43:32.969+00,89,334355,2,\N
RP01025,1711964672.971000,2024-04-01 09:44:32.971+00,74,338750,4,\N
RP01025,1711964732.973000,2024-04-01 09:45:32.973+00,56,360723,1,\N
RP01025,1711964792.975000,2024-04-01 09:46:32.975+00,100,316899,3,\N
RP01025,1711964852.977000,2024-04-01 09:47:32.977+00,83,325078,1,\N
RP01025,1711964912.978000,2024-04-01 09:48:32.978+00,65,342046,2,\N
RP01025,1711964972.980000,2024-04-01 09:49:32.98+00,45,349004,0,\N
RP01025,1711965032.982000,2024-04-01 09:50:32.982+00,31,351689,1,\N
RP01025,1711965092.984000,2024-04-01 09:51:32.984+00,38,319951,4,\N
RP01025,1711965152.986000,2024-04-01 09:52:32.986+00,49,313481,2,\N
RP01025,1711965212.988000,2024-04-01 09:53:32.988+00,66,308110,4,\N
RP01025,1711965272.989000,2024-04-01 09:54:32.989+00,84,331059,3,\N
RP01025,1711965332.991000,2024-04-01 09:55:32.991+00,52,340093,0,\N
RP01025,1711965392.993000,2024-04-01 09:56:32.993+00,54,330205,3,\N
RP01025,1711965452.995000,2024-04-01 09:57:32.995+00,50,340337,1,\N
RP01025,1711965512.997000,2024-04-01 09:58:32.997+00,100,293461,4,\N
RP01025,1711965572.999000,2024-04-01 09:59:32.999+00,100,309819,3,\N
RP01025,1711965633.000000,2024-04-01 10:00:33+00,70,325200,1,\N
